REGIAO|NOME_REGIAO|SIGLA_UF|NOME_UF|COD_IBGE|NOME_MUNICIPIO|LAT|LNG|POP_IBGE_2013|CAPITAL|POP_IBGE_2022|Cod_Mesorregiao|Nome_Mesorregiao|Cod_Microrregiao|Nome_Microrregiao
S|Sul|SC|Santa Catarina|4205506|Fraiburgo|-27.02344696|-50.92507924|35618|0|33662|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4205555|Frei Rogério|-27.1747515|-50.80640825|2354|0|2411|03|Serrana|009|Curitibanos
S|Sul|SC|Santa Catarina|4205605|Galvão|-26.45547624|-52.68200208|3379|0|3219|01|Oeste Catarinense|003|Xanxerê
S|Sul|SC|Santa Catarina|4205704|Garopaba|-28.02089593|-48.61255668|20024|0|29801|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4205803|Garuva|-26.02207551|-48.84984186|16081|0|18697|02|Norte Catarinense|008|Joinville
S|Sul|SC|Santa Catarina|4205902|Gaspar|-26.91836851|-48.96770657|62618|0|73053|04|Vale do Itajaí|012|Blumenau
S|Sul|SC|Santa Catarina|4206009|Governador Celso Ramos|-27.31864591|-48.57816656|13655|0|17306|05|Grande Florianópolis|016|Florianópolis
S|Sul|SC|Santa Catarina|4206108|Grão Pará|-28.18398653|-49.21999604|6418|0|6149|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4206207|Gravatal|-28.32913072|-49.03947026|11064|0|14022|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4206306|Guabiruba|-27.06032524|-48.98356045|20474|0|24578|04|Vale do Itajaí|012|Blumenau
S|Sul|SC|Santa Catarina|4206405|Guaraciaba|-26.60034757|-53.52208972|10492|0|11154|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4206504|Guaramirim|-26.47444513|-48.99210427|38851|0|46502|02|Norte Catarinense|008|Joinville
S|Sul|SC|Santa Catarina|4206603|Guarujá do Sul|-26.3849206|-53.52544511|5054|0|4819|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4206652|Guatambú|-27.13691087|-52.78384013|4746|0|8400|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4206702|Herval d'Oeste|-27.17030318|-51.49621531|21961|0|21339|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4206751|Ibiam|-27.18058348|-51.2394277|1973|0|2003|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4206801|Ibicaré|-27.09154902|-51.36845026|3359|0|3267|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4206900|Ibirama|-27.05354088|-49.52202776|18097|0|21425|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4207007|Içara|-28.70708401|-49.30082258|51416|0|64456|06|Sul Catarinense|019|Criciúma
S|Sul|SC|Santa Catarina|4207106|Ilhota|-26.90462518|-48.82501401|13124|0|20319|04|Vale do Itajaí|013|Itajaí
S|Sul|SC|Santa Catarina|4207205|Imaruí|-28.34384991|-48.81467172|11301|0|12331|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4207304|Imbituba|-28.23995111|-48.6692842|42244|0|54258|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4207403|Imbuia|-27.49460425|-49.42772934|5946|0|5988|04|Vale do Itajaí|014|Ituporanga
S|Sul|SC|Santa Catarina|4207502|Indaial|-26.906256|-49.24014046|60433|0|71369|04|Vale do Itajaí|012|Blumenau
S|Sul|SC|Santa Catarina|4207577|Iomerê|-27.00107805|-51.2406191|2842|0|2865|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4207601|Ipira|-27.40970885|-51.77085362|4713|0|4580|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4207650|Iporã do Oeste|-26.99601668|-53.53951188|8714|0|9333|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4207684|Ipuaçu|-26.6325601|-52.45429691|7123|0|7726|01|Oeste Catarinense|003|Xanxerê
S|Sul|SC|Santa Catarina|4207700|Ipumirim|-27.06832636|-52.14054087|7435|0|7815|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4207759|Iraceminha|-26.82406503|-53.27605779|4212|0|3987|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4207809|Irani|-27.01618669|-51.90410792|9948|0|10014|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4207858|Irati|-26.65722694|-52.89501136|2067|0|2069|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4207908|Irineópolis|-26.23661294|-50.80390005|10843|0|10298|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4208005|Itá|-27.28177872|-52.32918252|6420|0|7063|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4208104|Itaiópolis|-26.33712641|-49.9087562|21015|0|22065|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4208203|Itajaí|-26.90742624|-48.65702321|197809|0|291169|04|Vale do Itajaí|013|Itajaí
S|Sul|SC|Santa Catarina|4208302|Itapema|-27.09593788|-48.61739939|52923|0|76247|04|Vale do Itajaí|013|Itajaí
S|Sul|SC|Santa Catarina|4208401|Itapiranga|-27.17537509|-53.71480206|16107|0|16503|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4208450|Itapoá|-26.00604789|-48.60416761|16899|0|30731|02|Norte Catarinense|008|Joinville
S|Sul|SC|Santa Catarina|4208500|Ituporanga|-27.41485849|-49.6034147|23490|0|26694|04|Vale do Itajaí|014|Ituporanga
S|Sul|SC|Santa Catarina|4208609|Jaborá|-27.17285309|-51.74335384|4057|0|4314|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4208708|Jacinto Machado|-29.00141861|-49.76176866|10677|0|10624|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4208807|Jaguaruna|-28.62496369|-49.04912899|18425|0|19538|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4208906|Jaraguá do Sul|-26.49048435|-49.07629882|156519|0|193304|02|Norte Catarinense|008|Joinville
S|Sul|SC|Santa Catarina|4208955|Jardinópolis|-26.7205694|-52.85889926|1721|0|1785|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4209003|Joaçaba|-27.17394453|-51.50668973|28398|0|29976|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4209102|Joinville|-26.30451765|-48.84940914|546981|0|617979|02|Norte Catarinense|008|Joinville
S|Sul|SC|Santa Catarina|4209151|José Boiteux|-26.95468262|-49.62380669|4837|0|5991|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4209177|Jupiá|-26.39370282|-52.73438054|2158|0|2542|01|Oeste Catarinense|003|Xanxerê
S|Sul|SC|Santa Catarina|4209201|Lacerdópolis|-27.26460009|-51.56286637|2242|0|2256|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4209300|Lages|-27.81725946|-50.33022242|158961|0|164881|03|Serrana|010|Campos de Lages
S|Sul|SC|Santa Catarina|4209409|Laguna|-28.48358595|-48.78138862|43979|0|41269|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4209458|Lajeado Grande|-26.86094235|-52.56603485|1488|0|1682|01|Oeste Catarinense|003|Xanxerê
S|Sul|SC|Santa Catarina|4209508|Laurentino|-27.2123881|-49.75526366|6402|0|7524|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4209607|Lauro Muller|-28.39358517|-49.39430727|14841|0|14192|06|Sul Catarinense|019|Criciúma
S|Sul|SC|Santa Catarina|4209706|Lebon Régis|-26.92911401|-50.69182786|12077|0|11553|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4209805|Leoberto Leal|-27.50638952|-49.2894015|3298|0|3334|05|Grande Florianópolis|015|Tijucas
S|Sul|SC|Santa Catarina|4209854|Lindóia do Sul|-27.04746448|-52.08092264|4674|0|4549|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4209904|Lontras|-27.15748656|-49.54482935|11005|0|12913|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4210001|Luiz Alves|-26.72111079|-48.92604677|11395|0|12249|04|Vale do Itajaí|012|Blumenau
S|Sul|SC|Santa Catarina|4210035|Luzerna|-27.12989607|-51.46794604|5698|0|5760|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4210050|Macieira|-26.85521239|-51.37612198|1831|0|1778|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4210100|Mafra|-26.11522849|-49.80103753|54708|0|55463|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4210209|Major Gercino|-27.41866041|-48.95335396|3375|0|3887|05|Grande Florianópolis|015|Tijucas
S|Sul|SC|Santa Catarina|4210308|Major Vieira|-26.35752654|-50.33298684|7782|0|7359|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4210407|Maracajá|-28.85031461|-49.45437632|6784|0|7825|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4210506|Maravilha|-26.76162395|-53.17481882|23602|0|28045|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4210555|Marema|-26.80042191|-52.62713541|2094|0|2177|01|Oeste Catarinense|003|Xanxerê
S|Sul|SC|Santa Catarina|4210605|Massaranduba|-26.59545801|-48.98874466|15586|0|18922|02|Norte Catarinense|008|Joinville
S|Sul|SC|Santa Catarina|4210704|Matos Costa|-26.47411544|-51.15745144|2767|0|2762|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4210803|Meleiro|-28.83244582|-49.62984936|7085|0|6940|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4210852|Mirim Doce|-27.20120508|-50.06856371|2476|0|2502|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4210902|Modelo|-26.77804208|-53.0535008|4147|0|4085|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4211009|Mondaí|-27.10361169|-53.39868403|10877|0|9961|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4211058|Monte Carlo|-27.2176788|-50.97410468|9604|0|9131|03|Serrana|009|Curitibanos
S|Sul|SC|Santa Catarina|4211108|Monte Castelo|-26.45636247|-50.22627143|8478|0|7754|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4211207|Morro da Fumaça|-28.65478784|-49.21325651|16888|0|18687|06|Sul Catarinense|019|Criciúma
S|Sul|SC|Santa Catarina|4211256|Morro Grande|-28.79971954|-49.71879998|2928|0|2982|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4211306|Navegantes|-26.89743912|-48.6491829|68337|0|88655|04|Vale do Itajaí|013|Itajaí
S|Sul|SC|Santa Catarina|4211405|Nova Erechim|-26.9012734|-52.91128667|4577|0|5179|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4211454|Nova Itaberaba|-26.94288988|-52.81124405|4338|0|4432|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4211504|Nova Trento|-27.28777117|-48.92579543|13135|0|13645|05|Grande Florianópolis|015|Tijucas
S|Sul|SC|Santa Catarina|4211603|Nova Veneza|-28.6382326|-49.50312358|14098|0|13396|06|Sul Catarinense|019|Criciúma
S|Sul|SC|Santa Catarina|4211652|Novo Horizonte|-26.44617199|-52.83403339|2681|0|2652|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4211702|Orleans|-28.36046897|-49.29142629|22171|0|23531|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4211751|Otacílio Costa|-27.50384618|-50.11231469|17349|0|17357|03|Serrana|010|Campos de Lages
S|Sul|SC|Santa Catarina|4211801|Ouro|-27.34248817|-51.62056218|7436|0|7025|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4211850|Ouro Verde|-26.69599442|-52.3100192|2281|0|2168|01|Oeste Catarinense|003|Xanxerê
S|Sul|SC|Santa Catarina|4211876|Paial|-27.25515779|-52.50108875|1698|0|1931|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4211892|Painel|-27.91451819|-50.11300974|2385|0|2199|03|Serrana|010|Campos de Lages
S|Sul|SC|Santa Catarina|4211900|Palhoça|-27.64704368|-48.67028792|150623|0|236638|05|Grande Florianópolis|016|Florianópolis
S|Sul|SC|Santa Catarina|4212007|Palma Sola|-26.34650813|-53.27997725|7747|0|7601|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4212056|Palmeira|-27.58226207|-50.15900141|2488|0|2627|03|Serrana|010|Campos de Lages
S|Sul|SC|Santa Catarina|4212106|Palmitos|-27.07025055|-53.16226729|16270|0|15627|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4212205|Papanduva|-26.39398307|-50.1632042|18568|0|19132|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4212239|Paraíso|-26.61526297|-53.67531413|3915|0|4437|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4212254|Passo de Torres|-29.32345991|-49.72514527|7447|0|12875|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4212270|Passos Maia|-26.78088915|-52.0617238|4387|0|4025|01|Oeste Catarinense|003|Xanxerê
S|Sul|SC|Santa Catarina|4212304|Paulo Lopes|-27.94981623|-48.68149541|7045|0|9326|05|Grande Florianópolis|016|Florianópolis
S|Sul|SC|Santa Catarina|4212403|Pedras Grandes|-28.43721765|-49.18648755|4110|0|4233|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4212502|Penha|-26.76886109|-48.64757291|27936|0|33400|04|Vale do Itajaí|013|Itajaí
S|Sul|SC|Santa Catarina|4212601|Peritiba|-27.37730928|-51.90981467|2958|0|2993|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4212650|Pescaria Brava|-28.38|-48.87|9687|0|10224|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4212700|Petrolândia|-27.52812683|-49.69486862|6140|0|6718|04|Vale do Itajaí|014|Ituporanga
S|Sul|SC|Santa Catarina|4212809|Balneário Piçarras|-26.76917054|-48.67505135|19329|0|28177|04|Vale do Itajaí|013|Itajaí
S|Sul|SC|Santa Catarina|4212908|Pinhalzinho|-26.84881433|-52.98225325|17868|0|21495|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4213005|Pinheiro Preto|-27.04513462|-51.23053648|3310|0|3469|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4213104|Piratuba|-27.41595355|-51.75864983|4533|0|5746|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4213153|Planalto Alegre|-27.06945978|-52.86735203|2761|0|2946|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4213203|Pomerode|-26.7448264|-49.17419753|30009|0|34699|04|Vale do Itajaí|012|Blumenau
S|Sul|SC|Santa Catarina|4213302|Ponte Alta|-27.46778407|-50.37710065|4885|0|4437|03|Serrana|009|Curitibanos
S|Sul|SC|Santa Catarina|4213351|Ponte Alta do Norte|-27.16902918|-50.46540427|3381|0|3217|03|Serrana|009|Curitibanos
S|Sul|SC|Santa Catarina|4213401|Ponte Serrada|-26.87491283|-52.01453751|11358|0|10414|01|Oeste Catarinense|003|Xanxerê
S|Sul|SC|Santa Catarina|4213500|Porto Belo|-27.14946621|-48.60275674|18066|0|27726|04|Vale do Itajaí|013|Itajaí
S|Sul|SC|Santa Catarina|4213609|Porto União|-26.2300049|-51.08160463|34551|0|32190|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4213708|Pouso Redondo|-27.25108628|-49.95565214|15882|0|17143|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4213807|Praia Grande|-29.19577636|-49.96059198|7377|0|8131|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4213906|Presidente Castello Branco|-27.21994219|-51.81137554|1691|0|1692|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4214003|Presidente Getúlio|-27.04140824|-49.62208617|15943|0|21231|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4214102|Presidente Nereu|-27.28732921|-49.40329277|2314|0|2300|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4214151|Princesa|-26.44433521|-53.59810588|2848|0|2964|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4214201|Quilombo|-26.74005555|-52.72760957|10255|0|11027|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4214300|Rancho Queimado|-27.67720886|-49.00843238|2827|0|3252|05|Grande Florianópolis|017|Tabuleiro
S|Sul|SC|Santa Catarina|4214409|Rio das Antas|-26.89706744|-51.07601994|6245|0|6221|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4214508|Rio do Campo|-26.94230843|-50.13958891|6185|0|6447|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4214607|Rio do Oeste|-27.19116652|-49.80286222|7319|0|7623|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4214706|Rio dos Cedros|-26.74912982|-49.27237944|10879|0|10879|04|Vale do Itajaí|012|Blumenau
S|Sul|SC|Santa Catarina|4214805|Rio do Sul|-27.21790323|-49.64323753|65256|0|70952|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4214904|Rio Fortuna|-28.13259139|-49.1050938|4557|0|4885|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4215000|Rio Negrinho|-26.25532503|-49.51729508|41167|0|38531|02|Norte Catarinense|007|São Bento do Sul
S|Sul|SC|Santa Catarina|4215059|Rio Rufino|-27.86323548|-49.7775918|2482|0|2432|03|Serrana|010|Campos de Lages
S|Sul|SC|Santa Catarina|4215075|Riqueza|-27.06759416|-53.32528621|4810|0|4769|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4215109|Rodeio|-26.94350167|-49.30470723|11270|0|12715|04|Vale do Itajaí|012|Blumenau
S|Sul|SC|Santa Catarina|4215208|Romelândia|-26.67946356|-53.3201584|5421|0|4826|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4215307|Salete|-26.97524433|-50.00173073|7553|0|7502|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4215356|Saltinho|-26.60855892|-53.05863125|3948|0|3626|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4215406|Salto Veloso|-26.90316461|-51.40520808|4495|0|4416|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4215455|Sangão|-28.63322292|-49.13402986|11294|0|12995|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4215505|Santa Cecília|-26.95690074|-50.42290162|16315|0|15247|03|Serrana|009|Curitibanos
S|Sul|SC|Santa Catarina|4215554|Santa Helena|-26.93984392|-53.61998787|2354|0|2427|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4215604|Santa Rosa de Lima|-28.03560557|-49.1250913|2116|0|2002|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4215653|Santa Rosa do Sul|-29.13528822|-49.71762637|8261|0|9308|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4215679|Santa Terezinha|-26.78098235|-50.00552919|8883|0|8061|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4215687|Santa Terezinha do Progresso|-26.61977557|-53.19984696|2776|0|2580|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4215695|Santiago do Sul|-26.63480909|-52.67594948|1414|0|1642|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4215703|Santo Amaro da Imperatriz|-27.68974776|-48.78023992|21221|0|28260|05|Grande Florianópolis|016|Florianópolis
S|Sul|SC|Santa Catarina|4215752|São Bernardino|-26.47327825|-52.96553874|2641|0|2651|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4215802|São Bento do Sul|-26.24948542|-49.3869789|78998|0|82760|02|Norte Catarinense|007|São Bento do Sul
S|Sul|SC|Santa Catarina|4215901|São Bonifácio|-27.8964967|-48.92931196|2989|0|2950|05|Grande Florianópolis|017|Tabuleiro
S|Sul|SC|Santa Catarina|4216008|São Carlos|-27.07863508|-53.01739427|10753|0|10279|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4216057|São Cristovão do Sul|-27.28294667|-50.43462893|5255|0|6092|03|Serrana|009|Curitibanos
S|Sul|SC|Santa Catarina|4216107|São Domingos|-26.55783037|-52.53722747|9530|0|8984|01|Oeste Catarinense|003|Xanxerê
S|Sul|SC|Santa Catarina|4216206|São Francisco do Sul|-26.24401788|-48.63757076|46477|0|52428|02|Norte Catarinense|008|Joinville
S|Sul|SC|Santa Catarina|4216255|São João do Oeste|-27.09748263|-53.59596668|6211|0|6287|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4216305|São João Batista|-27.29588056|-48.85700428|30337|0|32360|05|Grande Florianópolis|015|Tijucas
S|Sul|SC|Santa Catarina|4216354|São João do Itaperiú|-26.61745405|-48.76776539|3578|0|4484|04|Vale do Itajaí|013|Itajaí
S|Sul|SC|Santa Catarina|4216404|São João do Sul|-29.22347979|-49.80657139|7183|0|8642|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4216503|São Joaquim|-28.2947125|-49.93674176|25841|0|26026|03|Serrana|010|Campos de Lages
S|Sul|SC|Santa Catarina|4216602|São José|-27.59031208|-48.61602272|224779|0|287409|05|Grande Florianópolis|016|Florianópolis
S|Sul|SC|Santa Catarina|4216701|São José do Cedro|-26.4560603|-53.50012411|13904|0|15100|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4216800|São José do Cerrito|-27.66858652|-50.58138618|9061|0|8708|03|Serrana|010|Campos de Lages
S|Sul|SC|Santa Catarina|4216909|São Lourenço do Oeste|-26.35519016|-52.85133367|22786|0|24774|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4217006|São Ludgero|-28.32689553|-49.17568432|11940|0|13431|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4217105|São Martinho|-28.16449529|-48.97778625|3239|0|3654|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4217154|São Miguel da Boa Vista|-26.69447515|-53.25455638|1897|0|1768|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4217204|São Miguel do Oeste|-26.72642718|-53.51883941|38162|0|43946|01|Oeste Catarinense|001|São Miguel do Oeste
S|Sul|SC|Santa Catarina|4217253|São Pedro de Alcântara|-27.56717009|-48.78766959|5139|0|5693|05|Grande Florianópolis|016|Florianópolis
S|Sul|SC|Santa Catarina|4217303|Saudades|-26.91975695|-52.99556973|9382|0|10272|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4217402|Schroeder|-26.42097591|-49.07325969|17538|0|20213|02|Norte Catarinense|008|Joinville
S|Sul|SC|Santa Catarina|4217501|Seara|-27.14569762|-52.30285483|17351|0|18623|01|Oeste Catarinense|005|Concórdia
S|Sul|SC|Santa Catarina|4217550|Serra Alta|-26.72477337|-53.04627634|3323|0|3314|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4217600|Siderópolis|-28.59510242|-49.42054093|13499|0|13862|06|Sul Catarinense|019|Criciúma
S|Sul|SC|Santa Catarina|4217709|Sombrio|-29.10913276|-49.63421036|28209|0|29503|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4217758|Sul Brasil|-26.73693621|-52.9642048|2698|0|2878|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4217808|Taió|-27.1179373|-50.00509646|17856|0|18282|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4217907|Tangará|-27.1010111|-51.24591438|8777|0|8153|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4217956|Tigrinhos|-26.68947484|-53.15754198|1746|0|2325|01|Oeste Catarinense|002|Chapecó
S|Sul|SC|Santa Catarina|4218004|Tijucas|-27.23945361|-48.63207056|33847|0|49474|05|Grande Florianópolis|015|Tijucas
S|Sul|SC|Santa Catarina|4218103|Timbé do Sul|-28.83251749|-49.84411776|5387|0|5377|06|Sul Catarinense|020|Araranguá
S|Sul|SC|Santa Catarina|4218202|Timbó|-26.82290257|-49.27771229|39740|0|46144|04|Vale do Itajaí|012|Blumenau
S|Sul|SC|Santa Catarina|4218251|Timbó Grande|-26.61782849|-50.67467414|7495|0|7368|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4218301|Três Barras|-26.11409634|-50.30541937|18740|0|19782|02|Norte Catarinense|006|Canoinhas
S|Sul|SC|Santa Catarina|4218350|Treviso|-28.51848486|-49.45593338|3706|0|3783|06|Sul Catarinense|019|Criciúma
S|Sul|SC|Santa Catarina|4218400|Treze de Maio|-28.55814004|-49.14481531|7036|0|7354|06|Sul Catarinense|018|Tubarão
S|Sul|SC|Santa Catarina|4218509|Treze Tílias|-26.99853631|-51.41467467|6925|0|8803|01|Oeste Catarinense|004|Joaçaba
S|Sul|SC|Santa Catarina|4218608|Trombudo Central|-27.30301953|-49.79247823|6901|0|7074|04|Vale do Itajaí|011|Rio do Sul
S|Sul|SC|Santa Catarina|4218707|Tubarão|-28.48003395|-49.00526808|101284|0|114389|06|Sul Catarinense|018|Tubarão
